clip_filename,source,start_sec,selected_variant,reason,orig_total_score,tuned_total_score,delta_total_score,orig_clarity,tuned_clarity,delta_clarity,orig_rms_dbfs,tuned_rms_dbfs,orig_peak_dbfs,tuned_peak_dbfs,orig_silence_pct,tuned_silence_pct,orig_hiss_ratio,tuned_hiss_ratio,orig_presence_ratio,tuned_presence_ratio,orig_flatness,tuned_flatness,orig_harmonicity,tuned_harmonicity,orig_centroid_hz,tuned_centroid_hz,clipped_pct_orig,clipped_pct_tuned,eq_presence_db,eq_hiss_db,eq_tilt_db,deesser_db_reduction,denoise_db_reduction,continuity_gain_db
jarvis_1_026_0264000_0270000.wav,JARVIS_1,264.0,tuned,improved_and_safe,97.86850686185244,98.49570893325432,0.6272020714018822,105.94374192212922,106.06287165657018,0.11912973444096053,-23.22587216937745,-23.111029606293876,-4.484730693707867,-5.422185237336685,3.361344537815126,3.361344537815126,0.017200275672098204,0.01818153554050597,0.24285775423049927,0.23647314310073853,0.015788421843600173,0.017247276443884497,0.4098211977751206,0.41322490447343385,1949.377493352287,1934.4165111773602,0.0,0.0,-1.4,0.6,0.4496577956005222,0.5089726448059082,0.0,0.70154757753267
jarvis_1_028_0288000_0294000.wav,JARVIS_1,288.0,tuned,improved_and_safe,98.13413111548792,99.87904422937868,1.7449131138907603,105.96028801700444,106.48030589858146,0.5200178815770187,-25.449214200136847,-24.29378411785766,-4.184788535825066,-4.320468473250078,1.3100436681222707,1.3100436681222707,0.014952092777495556,0.015767942902705428,0.19779305160045624,0.2042771279811859,0.017644857112230117,0.01900190560556957,0.41029394334298425,0.42515159710232747,1770.949705262891,1813.1188864653486,0.0,0.0,0.5183601379394531,0.6,0.6479108934776289,0.46827226877212524,0.0,1.3277889796710922
jarvis_1_029_0297000_0303000.wav,JARVIS_1,297.0,tuned,improved_and_safe,95.9109406695992,96.7794233234674,0.8684826538681989,104.88982578050353,105.12378401526188,0.23395823475834732,-23.441276591669936,-22.99338339637638,-2.9581532287706147,-4.180109436494911,3.292181069958848,3.292181069958848,0.018915066946607266,0.01958544245670569,0.2852272689342499,0.2786485254764557,0.015564744476180933,0.017743161620297217,0.3797093080143865,0.386393829007482,2274.0264587787788,2246.047697868756,0.0,0.0,-1.4,0.6,0.0889367229044203,0.8119180202484131,0.0,1.1955764512191542
jarvis_1_030_0306000_0312000.wav,JARVIS_1,306.0,tuned,improved_and_safe,96.47824239357764,97.42373693469547,0.9454945411178244,104.53010707693042,104.7620797753523,0.23197269842188462,-23.498236052985767,-23.014504918374648,-4.819375905400913,-5.442417415549584,4.838709677419355,4.838709677419355,0.028811524340400355,0.029827707105607882,0.2612932324409485,0.25448882579803467,0.017504899315068552,0.019641360854746336,0.3694316307694405,0.3760594221529231,2220.721600712131,2203.951878344542,0.0,0.0,-1.4,0.6,0.14816434297847333,0.5732918381690979,0.0,1.1153329471727818
jarvis_1_032_0330000_0336000.wav,JARVIS_1,330.0,tuned,improved_and_safe,99.20464202818042,99.72102971919874,0.5163876910183234,104.90057981641411,104.87491928918921,-0.02566052722490042,-23.107344037117006,-22.8851127049059,-4.6692524613074635,-5.28261286088949,11.790393013100436,11.790393013100436,0.03655697153705679,0.03694699311533048,0.23672166466712952,0.22944919764995575,0.020119858519886565,0.023517029100165635,0.38001656618326,0.37928340826254897,2285.674988608669,2259.9792334403614,0.0,0.0,-1.4,0.6,0.07599391198231994,0.5818436145782471,0.0,0.9144389020771372
jarvis_1_033_0342000_0348000.wav,JARVIS_1,342.0,original,kept_original_harmonicity_drop,101.19220129647066,100.2167251358904,-0.9754761605802571,106.72841258668706,106.09910171401906,-0.6293108726680003,-24.84731792705082,-24.07773440194674,-4.239029783333935,-4.828987958868459,1.2552301255230125,0.8368200836820083,0.034658409219713825,0.03504726647383893,0.26230987906455994,0.2538720667362213,0.02042483346623574,0.021295527095112794,0.43224035961963025,0.414260048971973,2166.6949377277424,2139.247902729272,0.0,0.0,-1.4,0.6,0.20819396851668293,0.5145681500434875,0.0,1.3909024714759326
jarvis_1_034_0351000_0357000.wav,JARVIS_1,351.0,original,kept_original_harmonicity_drop,97.52753326854057,97.67514230987169,0.14760904133112263,109.61482249790272,109.10397699340787,-0.5108455044948528,-25.02475177516655,-23.574266009119803,-7.032656821188329,-6.349896329773653,2.479338842975207,2.479338842975207,0.0039822749220531336,0.0043188791207761455,0.20572036504745483,0.2081083208322525,0.01015573398471114,0.010899795160771154,0.5147092142257921,0.500113628383082,1517.1246014212072,1529.1864482144338,0.0,0.0,0.042721331119537354,0.6,0.9299387866350554,0.30096235871315,0.0,1.6296089578818804
jarvis_1_035_0363000_0369000.wav,JARVIS_1,363.0,tuned,improved_and_safe,99.03353161418687,100.1896368378364,1.1561052236495328,104.23675285797934,104.59724622872989,0.36049337075054666,-23.156412696077208,-22.31933319389504,-4.454575943688994,-4.6811762947886155,5.042016806722689,4.621848739495799,0.05243364602765555,0.05482801043630752,0.20447754859924316,0.20969058573246002,0.02631979818548761,0.028792586977655642,0.36105008165655267,0.37134989224942516,2043.271734191465,2100.4334720802835,0.0,0.0,0.11729031801223755,0.32679658229382064,0.345330861334769,0.19637392461299896,0.0,1.1744702836664165
jarvis_1_038_0396000_0402000.wav,JARVIS_1,396.0,tuned,improved_and_safe,102.16478693147678,102.62285790493529,0.4580709734585042,106.91399528178681,107.14213635645625,0.22814107466943767,-23.18021129942235,-22.777753984188855,-5.735859536998843,-6.072269475051078,7.317073170731707,7.317073170731707,0.03224633153127326,0.03307062813337612,0.2467193901538849,0.2372489720582962,0.01919070298988816,0.021281656064688514,0.43754272233676594,0.44406103875589276,2207.3678870563717,2172.3333853312324,0.0,0.0,-1.4,0.6,0.16300180259598365,0.6883341073989868,0.0,0.9573599675351739
jarvis_1_039_0408000_0414000.wav,JARVIS_1,408.0,tuned,improved_and_safe,97.03863962477101,99.32178378026543,2.2831441554944263,105.0678766361551,105.41293413038287,0.3450574942277598,-23.214599566270778,-22.998951761998477,-4.975429389887587,-5.526907455759824,8.571428571428571,8.571428571428571,0.1401442789004072,0.11894961739748748,0.20643238723278046,0.20553745329380035,0.031671073585355085,0.022488173328848633,0.38479647531871725,0.3946552608680818,2791.9682945639247,2630.618608108391,0.0,0.0,0.0,-2.304522403888729,-0.4865542057457419,0.745916485786438,8.644166946411133,0.8539597729848736
jarvis_1_040_0420000_0426000.wav,JARVIS_1,420.0,original,kept_original_silence_increase,98.79557740295593,101.60672123838624,2.8111438354303147,106.2998438731205,106.48573438186521,0.1858905087447198,-25.032206787772537,-24.236985541352077,-5.232549925017028,-5.16469989787438,3.7815126050420167,10.92436974789916,0.1144988888662846,0.08909791552948305,0.15296167135238647,0.1553972214460373,0.03409518089116144,0.023622236872283323,0.4199955392320142,0.4253066966247205,2685.9468897579336,2503.8448164443553,0.0,0.0,1.9,-1.535160702865051,-0.3687526448501962,0.8973374366760254,13.716865539550781,1.3915615551834803
jarvis_1_042_0441000_0447000.wav,JARVIS_1,441.0,tuned,improved_and_safe,98.76848850213587,100.484950325103,1.7164618229671333,107.91039523517308,107.49212098209848,-0.41827425307459976,-22.998485038524397,-22.33231986101833,-3.587813141854244,-3.878606964540045,11.73913043478261,11.73913043478261,0.020013664827580734,0.022300060095965947,0.16977599263191223,0.18684282898902893,0.01962579089333779,0.022522306217121802,0.4660112924335167,0.454060599488528,1661.5792282147552,1766.1813433842062,0.0,0.0,1.9,0.6,0.7694336457533354,0.2989687919616699,0.0,0.8062642732727751
jarvis_1_043_0450000_0456000.wav,JARVIS_1,450.0,original,kept_original_silence_increase,102.17833771147589,97.06282811948175,-5.11550959199414,109.70235244463387,104.62119134531756,-5.0811610993163185,-23.22428956558404,-22.928885270506655,-6.753076033331158,-6.426720906170289,10.699588477366255,14.814814814814813,0.09523861167023498,0.08739457155721056,0.17560642957687378,0.18273334205150604,0.026566546202378732,0.01903770718045202,0.5172100698466819,0.5167959431995492,2702.8661927104554,2659.3071849868747,0.0,0.0,1.8495574593544006,-0.9573523869835622,-0.38755187035299815,1.3142433166503906,9.680682182312012,0.6769053047751787
jarvis_1_044_0462000_0468000.wav,JARVIS_1,462.0,tuned,improved_and_safe,101.50671823939628,101.84969042597999,0.3429721865837081,107.75219940862699,107.48214919575456,-0.2700502128724338,-23.39856457627682,-23.581437695052347,-6.483332682805724,-6.60826999467325,4.602510460251046,6.2761506276150625,0.10187651380807577,0.0977380097734744,0.15872372686862946,0.16420406103134155,0.03300328750027644,0.022911305917825198,0.46149141167505686,0.45377569130727324,2578.301527681389,2595.3242278531675,0.0,0.0,1.9,-1.156489451118786,-0.2491466869873688,1.2172324657440186,11.448312759399414,0.9284176451175337
jarvis_ii_001_0006000_0012000.wav,JARVIS_II,6.0,tuned,improved_and_safe,100.46431262459993,102.12986326401317,1.6655506394132402,106.65466080746755,106.6493639680044,-0.005296839463156289,-23.22929348188668,-23.187247427163314,-2.9895102651301304,-4.18196937829589,10.126582278481013,11.814345991561181,0.10869538527367079,0.10028950153122532,0.20408184826374054,0.19851219654083252,0.04006952676050433,0.03194140090476832,0.43013316592764433,0.4299818276572682,2793.7408768218415,2691.824994568383,0.0,0.0,0.14103233814239502,-1.3610555950866363,-0.4885237415878717,1.1560078859329224,9.932306289672852,0.7170817715582132
