clip_filename,source,start_sec,selected,reason,orig_score,polish_score,delta_score,orig_clarity,polish_clarity,delta_clarity,orig_rms_dbfs,polish_rms_dbfs,orig_peak_dbfs,polish_peak_dbfs,orig_silence_pct,polish_silence_pct,orig_hiss_ratio,polish_hiss_ratio,orig_presence_ratio,polish_presence_ratio,orig_flatness,polish_flatness,orig_harmonicity,polish_harmonicity,orig_centroid_hz,polish_centroid_hz,orig_clipped_pct,polish_clipped_pct,presence_db,hiss_db,tilt_db,deesser_db,denoise_db,continuity_gain_db
jarvis_1_016_0156000_0162000.wav,JARVIS_1,156.0,polished,polished_safe_improvement,104.28453784317782,104.48429557856167,0.1997577353838551,108.89389921530946,108.68952861523249,-0.20437060007697028,-23.75988249851856,-23.468944774809863,-5.7168975023500765,-6.113599521167532,4.583333333333333,5.0,0.06734010118253844,0.06721907843321118,0.16795237362384796,0.17489558458328247,0.03429678287341382,0.03659791749102942,0.494111406151699,0.4882722461494996,2224.241920888279,2253.4610103802324,0.0,0.0,1.1,-0.05940223529202382,0.04627406239625316,0.36166247725486755,0.0,0.42601251307515636
jarvis_1_017_0168000_0174000.wav,JARVIS_1,168.0,input,kept_input_harm_down,104.85760390330782,105.5402749278724,0.6826710245645842,107.93877172186126,107.59485291754649,-0.34391880431476807,-24.033643233791686,-23.86346320881771,-3.7520156010768217,-4.728041948055068,8.641975308641975,8.641975308641975,0.06332686543744957,0.06439473314678419,0.1689281314611435,0.17812682688236237,0.029077536540460653,0.0302609527371151,0.46682204919603604,0.4569957976441854,2227.5551612669606,2288.6496837821987,0.0,0.0,1.1,0.004809536629398092,0.04443337329698554,0.3012334108352661,0.0,0.5368799163710322
jarvis_1_018_0177000_0183000.wav,JARVIS_1,177.0,input,kept_input_not_better,105.42414539373198,105.254611845596,-0.16953354813597343,107.06855601607795,107.03067224202167,-0.03788377405628296,-23.02918198167824,-23.00556227085607,-5.081361953463843,-5.541605032185789,7.949790794979079,7.949790794979079,0.06362746147678695,0.06308571645633466,0.2110832780599594,0.21048301458358765,0.03594568461836227,0.03715367370360124,0.4419587433165127,0.4408763497720476,2402.9471765828,2395.629753197992,0.0,0.0,-0.18770195543766022,-0.0,-0.05300663521181403,0.47978854179382324,0.0,0.43326487501969446
jarvis_1_020_0198000_0204000.wav,JARVIS_1,198.0,polished,polished_safe_improvement,102.31517085358783,103.07706236979374,0.7618915162059068,105.14822515549992,105.35606861239636,0.20784345689644113,-23.19419665440187,-23.22799284447637,-4.780222198753126,-5.86497606733428,6.995884773662551,7.4074074074074066,0.06744988725580102,0.067028293108878,0.21165551245212555,0.21205681562423706,0.026846185297577714,0.029477908147276525,0.38709214729999764,0.39303053178275316,2229.841585216763,2241.3254073494068,0.0,0.0,-0.20773015916347504,-0.061158812464225054,0.04316313776931742,0.24712644517421722,0.0,0.40077927109946776
jarvis_1_021_0207000_0213000.wav,JARVIS_1,207.0,polished,polished_safe_improvement,101.72822078655223,102.50613369593384,0.7779129093816124,105.69752449216514,105.71105817566206,0.013533683496916638,-23.138562598222205,-23.205373627075833,-6.9361031614187185,-7.324657955362418,8.438818565400844,8.438818565400844,0.07772680124290322,0.0742456677712141,0.22863994538784027,0.2207353264093399,0.031384929665762416,0.0325084295507281,0.40278641406186116,0.4031730907332015,2469.1863406039975,2400.301826676943,0.0,0.0,-0.8021853119134903,-0.22558943625786032,-0.08980617077914606,0.5722866058349609,0.0,0.36690194943477916
jarvis_1_023_0231000_0237000.wav,JARVIS_1,231.0,input,kept_input_not_better,101.36306394519895,101.00510818773186,-0.3579557574670815,105.57607566093526,105.64404140412196,0.06796574318670423,-23.298961433618054,-23.497047787841133,-6.450405121372105,-7.0579200038914625,5.714285714285714,6.530612244897959,0.09728367242648428,0.0952457555254591,0.21459700167179108,0.21430006623268127,0.02865010791375922,0.023617404323534617,0.39931644745529293,0.4012583258320561,2535.4996953012924,2523.732531147263,0.0,0.0,-0.3106822818517685,-0.5384993751951572,-0.12664692338875436,0.536081075668335,5.724923610687256,0.4219174049193211
jarvis_1_024_0243000_0249000.wav,JARVIS_1,243.0,polished,polished_safe_improvement,103.5851669609729,103.60915099840837,0.023984037435468508,107.12885388871197,107.26481178141664,0.13595789270466696,-22.945948978768392,-23.022255588820244,-5.073276967863701,-6.023057874842933,7.860262008733625,7.860262008733625,0.03727274456558438,0.038384746594848376,0.22395165264606476,0.22196431457996368,0.03160352013725227,0.033257775603718606,0.443681539677485,0.44756605089761814,2037.316007612494,2045.1923286593258,0.0,0.0,-0.6380950659513474,0.4,0.15012179199391135,0.2943226397037506,0.0,0.32899822662909284
jarvis_1_025_0255000_0261000.wav,JARVIS_1,255.0,polished,polished_safe_improvement,101.47949665956729,102.00441632085291,0.5249196612856224,108.08387594561657,108.31938908408111,0.23551313846454036,-22.954263669044014,-23.104346414435092,-5.4517127763639515,-6.822266659107926,4.641350210970464,4.641350210970464,0.02781044325693851,0.028219024757132664,0.26514121890068054,0.2581135630607605,0.025937816447598388,0.02747160549757785,0.4709678841604735,0.4776968309737459,2113.674724785299,2095.7156900106306,0.0,0.0,-0.9,0.4,0.10770028245346415,0.4713837504386902,0.0,0.2731751689616316
jarvis_1_026_0264000_0270000.wav,JARVIS_1,264.0,polished,polished_safe_improvement,98.67930269974799,99.31813750781825,0.638834808070257,106.06246243627278,106.19995054284992,0.13748810657713761,-23.112424458385693,-23.300634623427708,-5.422466494565424,-6.364038141057051,3.361344537815126,3.361344537815126,0.018203886633944396,0.018865707547708308,0.23643895983695984,0.2329181581735611,0.018478883944027885,0.020280619841671052,0.4132132124649365,0.4171414440814263,1935.9184604304162,1926.796194001453,0.0,0.0,-0.9,0.4,0.2064537626506213,0.40251433849334717,0.0,0.26227518910468156
jarvis_1_028_0288000_0294000.wav,JARVIS_1,288.0,polished,polished_safe_improvement,100.56313806134088,101.19513037165189,0.6319923103110057,106.47950732022761,106.69169924322495,0.21219192299733436,-24.29552271212673,-24.0581589530289,-4.321032097817075,-5.226152248082924,1.3100436681222707,1.3100436681222707,0.015793364496438932,0.016327374393056086,0.20425625145435333,0.20689105987548828,0.020738997433327612,0.02167175739795804,0.4251287805779316,0.43119140694928404,1814.5650533879648,1832.6184223998248,0.0,0.0,0.05124397575855255,0.4,0.27387232211864987,0.3769107460975647,0.0,0.4761626049982326
jarvis_1_029_0297000_0303000.wav,JARVIS_1,297.0,polished,polished_safe_improvement,96.47615077045695,97.20988145497397,0.7337306845170133,105.12264706612369,105.30147971925457,0.1788326531308826,-22.994829630330045,-23.141773207824485,-4.180498148166556,-5.3611048186598484,3.292181069958848,3.292181069958848,0.019593920744772498,0.02019635345928953,0.27862533926963806,0.2746858298778534,0.019238040707784676,0.02133655641205621,0.386361344746391,0.3914708491215591,2247.095191894864,2230.6140756621985,0.0,0.0,-0.9,0.4,0.03357780072592808,0.6342501044273376,0.0,0.4107166266316882
jarvis_1_030_0306000_0312000.wav,JARVIS_1,306.0,polished,polished_safe_improvement,97.50229480308985,98.05421055684005,0.551915753750194,104.76233102794737,104.85047876825978,0.08814774031240802,-23.016012879013815,-23.13811811752965,-5.442779738581658,-6.407220375419871,4.838709677419355,4.838709677419355,0.02983889896805485,0.030587246604970645,0.2544671893119812,0.2504480481147766,0.021409068559097622,0.023012239930964212,0.3760666007984962,0.3785851076645652,2204.9785697575444,2195.63363701419,0.0,0.0,-0.9,0.4,0.05697592413555008,0.45730650424957275,0.0,0.3594424941539079
jarvis_1_032_0330000_0336000.wav,JARVIS_1,330.0,polished,polished_safe_improvement,100.17761289091726,101.03316940464605,0.8555565137287857,104.87547287659174,104.98905768701701,0.11358481042526591,-22.886452958887755,-23.112957841697334,-5.283049425627009,-6.12455370178142,11.790393013100436,12.22707423580786,0.03695268780025567,0.037218121764336226,0.2294236570596695,0.2258257120847702,0.02627604641665859,0.027711540016764357,0.3792992250454785,0.3942226088991758,2261.1480958427037,2247.4866941963455,0.0,0.0,-0.8296152204275131,0.4,0.025770631866017135,0.46311214566230774,0.0,0.28104547974255567
jarvis_1_033_0342000_0348000.wav,JARVIS_1,342.0,input,kept_input_not_better,100.53134056598506,100.45528588618731,-0.07605467979774971,106.72841258668706,106.54534371006551,-0.18306887662154736,-24.84731792705082,-24.67219778489553,-4.239029783333935,-5.250231359260805,1.2552301255230125,1.2552301255230125,0.034658409219713825,0.03464034327647483,0.26230987906455994,0.2565092146396637,0.02042483346623574,0.020988202601268935,0.43224035961963025,0.42700982028758594,2166.6949377277424,2143.890257167698,0.0,0.0,-0.9,0.4,0.07824460859655119,0.4540445804595947,0.0,0.6555969075106918
jarvis_1_034_0351000_0357000.wav,JARVIS_1,351.0,input,kept_input_not_better,99.08725172963206,99.06777169201199,-0.019480037620070334,109.61482249790272,109.45359147127309,-0.16123102662963618,-25.02475177516655,-24.271141682943643,-7.032656821188329,-6.906364495050774,2.479338842975207,2.479338842975207,0.0039822749220531336,0.004177889389983287,0.20572036504745483,0.20667381584644318,0.01015573398471114,0.01056853658655034,0.5147092142257921,0.5101026134649455,1517.1246014212072,1521.6258887520519,0.0,0.0,0.0,0.4,0.4391170176557374,0.2608187198638916,0.0,0.9332459436315763
jarvis_1_035_0363000_0369000.wav,JARVIS_1,363.0,polished,polished_safe_improvement,100.75936157507202,100.7801928420092,0.020831266937179294,104.59815181753714,104.70525038741245,0.10709856987530486,-22.320758519951056,-22.091395254028395,-4.68151265207853,-5.244960743841096,4.621848739495799,3.7815126050420167,0.0548363120421622,0.05629847453399864,0.20967552065849304,0.2117329090833664,0.030690496484925948,0.03294675965136837,0.37137576621534685,0.37443572535464126,2101.2840432840703,2133.312657151572,0.0,0.0,-0.13843044638633728,0.14065839095399602,0.11458399439859124,0.1849173605442047,0.0,0.5825113246512709
jarvis_1_038_0396000_0402000.wav,JARVIS_1,396.0,polished,polished_safe_improvement,102.94552458095761,103.3298867009661,0.3843621200084897,107.14302817345114,107.21360407862488,0.07057590517374024,-22.779114814214914,-22.796025937103096,-6.072710090040516,-6.6488552177921045,7.317073170731707,7.317073170731707,0.033086499587918206,0.03362075358679767,0.2372259944677353,0.23106631636619568,0.023203120664034023,0.024418969334190244,0.44408651924146114,0.44610297367499685,2173.6117379382476,2149.6020997602977,0.0,0.0,-0.9,0.4,0.07440194181293716,0.5283191204071045,0.0,0.42745477082295896
jarvis_1_039_0408000_0414000.wav,JARVIS_1,408.0,polished,polished_safe_improvement,100.17416932087643,101.29266220365162,1.118492882775186,105.4132173400045,105.7280775920486,0.31486025204411305,-23.0003663574637,-23.082336643839785,-5.527515934460072,-6.368212216383286,8.571428571428571,8.571428571428571,0.11895311247553997,0.10576803360589422,0.2055160403251648,0.20740289986133575,0.03115195772941745,0.02543367606621024,0.39466335257155705,0.4036593597728174,2632.2627514961328,2542.119130849309,0.0,0.0,0.007151365280151367,-0.8852104159800482,-0.18040417683033233,0.41260749101638794,5.27200174331665,0.3527436818226016
jarvis_1_040_0420000_0426000.wav,JARVIS_1,420.0,input,kept_input_silence_up,98.52599111958138,100.53754684461822,2.0115557250368425,106.2998438731205,106.43338570517163,0.13354183205113657,-25.032206787772537,-24.81633626531393,-5.232549925017028,-5.65497643119379,3.7815126050420167,9.243697478991598,0.1144988888662846,0.09461613822896575,0.15296167135238647,0.15372800827026367,0.03409518089116144,0.027284594738022715,0.4199955392320142,0.42381102014776084,2685.9468897579336,2542.356662461894,0.0,0.0,1.1,-0.8139428382319625,-0.21022869808688838,0.591456949710846,7.534116744995117,0.7583213410482776
jarvis_1_042_0441000_0447000.wav,JARVIS_1,441.0,polished,polished_safe_improvement,101.41770109309716,102.1399287095595,0.7222276164623338,107.4924272457666,107.21863713426181,-0.2737901115047947,-22.333480181611204,-22.246399659633028,-3.879101364389043,-4.672517139418167,11.73913043478261,11.304347826086957,0.02232345326731925,0.0232753368881923,0.18681366741657257,0.19437384605407715,0.02489794767555696,0.025922333097004355,0.45406934987904607,0.4462467752646233,1767.6871285953105,1808.0077474588138,0.0,0.0,0.6617344170808792,0.4,0.2999156136701245,0.24838434159755707,0.0,0.39764640978956994
jarvis_1_043_0450000_0456000.wav,JARVIS_1,450.0,polished,polished_safe_improvement,102.48918369244944,103.20553175651152,0.7163480640620747,109.70235244463387,109.6777683515019,-0.024584093131977625,-23.22428956558404,-23.106214207248406,-6.753076033331158,-6.831230234891262,10.699588477366255,10.699588477366255,0.09523861167023498,0.08894014351240005,0.17560642957687378,0.1788022518157959,0.026566546202378732,0.02707622982101049,0.5172100698466819,0.5165076671857682,2702.8661927104554,2650.453243067924,0.0,0.0,1.053987741470337,-0.5057784030951684,-0.21962831083828935,0.8968462944030762,0.0,0.3362353759861838
jarvis_1_044_0462000_0468000.wav,JARVIS_1,462.0,input,kept_input_silence_up,102.06465266823356,102.30146770870482,0.23681504047125657,107.48219670589725,107.57224171262817,0.09004500673091798,-23.58303967851466,-23.730529158733596,-6.6089275693396665,-7.030369305855791,6.2761506276150625,7.949790794979079,0.09773984431758032,0.09419075928138902,0.1641840785741806,0.16792088747024536,0.03162680193637911,0.02635727053289454,0.4537770487399214,0.45634976321794757,2597.289176843832,2592.2077601442033,0.0,0.0,1.1,-0.5457981254526938,-0.16097441313460978,0.8064966797828674,7.164626598358154,0.4626494891077747
jarvis_ii_001_0006000_0012000.wav,JARVIS_II,6.0,polished,polished_safe_improvement,101.30180644310602,101.43421299187314,0.132406548767122,106.64817472057197,106.73069434462343,0.08251962405145719,-23.188673300127544,-23.32256273658224,-4.182643077091656,-5.200845986854201,11.814345991561181,11.814345991561181,0.10027430803861928,0.09527564511012965,0.19848646223545074,0.19564227759838104,0.03988489532697749,0.04292006016920129,0.42994784915919937,0.4323055527035268,2693.0849531541194,2627.4303742390302,0.0,0.0,0.2531865984201431,-0.5863495449893172,-0.21419428886254713,0.7349202036857605,0.0,0.1432984298829325
